Solrun,0.004666667
Tordis,0.004666667
Alejandro,0.004666667
Bernard,0.004666667
Grzegorz,0.004666667
Hulda,0.004666667
Ingjerd,0.004666667
Norunn,0.004666667
Aneta,0.0045
Barbara,0.0045
Janita,0.0045
Mathilda,0.0045
Solvor,0.0045
Svanhild,0.0045
Tatiana,0.0045
Teresa,0.0045
Aram,0.0045
Dariusz,0.0045
Ingve,0.0045
Mikail,0.0045
Tor-Erik,0.0045
Fatemeh,0.004333333
Torhild,0.004333333
Wanja,0.004333333
Noel,0.004333333
Hilmar,0.004333333
Anne-Lise,0.004166667
Asta,0.004166667
Ava,0.004166667
Katrin,0.004166667
Margarita,0.004166667
Siham,0.004166667
Aasmund,0.004166667
Arnfinn,0.004166667
Elliot,0.004166667
Glen,0.004166667
Hans-Petter,0.004166667
Jahn,0.004166667
Jonah,0.004166667
Kato,0.004166667
Malvin,0.004166667
Marvin,0.004166667
Minh,0.004166667
Pavel,0.004166667
Ricardo,0.004166667
Sture,0.004166667
Toralf,0.004166667
Torfinn,0.004166667
Belinda,0.004
Gerda,0.004
Vibecke,0.004
Adelen,0.003833333
Arnstein,0.003833333
Gerhard,0.003833333
Isa,0.003833333
Alexandru,0.003666667
Linas,0.003666667
Rafal,0.003666667
Tadas,0.003666667
Torkild,0.003666667
Torleif,0.003666667
Ulf,0.003666667
Alisa,0.0035
Ayman,0.0035
Edith,0.003333333
Renathe,0.003333333
Kolbjør,0.003166667
Steffan,0.003166667
Tom-Erik,0.003166667
Kira,0.003
Rut,0.003
Synøv,0.003
Ewa,0.002833333
Ma,0.002833333
Malika,0.002833333
Sylwia,0.002833333
Edin,0.002833333
Francis,0.002833333
Kitty,0.002666667
Mila,0.002666667
Sofija,0.002666667
Ernst,0.002666667
Joao,0.002666667
Agne,0.0025
Edle,0.0025
Ema,0.0025
Herdis,0.0025
Jorun,0.0025
Lidia,0.0025
Oksana,0.0025
Ragni,0.0025
Annelise,0.002333333
Dalia,0.002333333
Malgorzata,0.002333333
Turi,0.002333333
Arkadiusz,0.002333333
Arnold,0.002333333
Aurimas,0.002333333
Frans,0.002333333
Ingmar,0.002333333
Ingvald,0.002333333
Jorge,0.002333333
Karstein,0.002333333
Kay,0.002333333
Lyder,0.002333333
Mindaugas,0.002333333
Omer,0.002333333
Søre,0.002333333
Teo,0.002333333
Timothy,0.002333333
Viggo,0.002333333
Aileen,0.002166667
Amelie,0.002166667
Jasmina,0.002166667
Juliana,0.002166667
Margaret,0.002166667
Molly,0.002166667
Anne-Lene,0.002
Ausra,0.002
Beata,0.002
Betty,0.002
Cesilie,0.002
Christin,0.002
Cicilie,0.002
Dagmar,0.002
Ea,0.002
Edyta,0.002
Elly,0.002
Erna,0.002
Ewelina,0.002
Gerd,0.002
Gloria,0.002
Gudny,0.002
Hildur,0.002
Jill,0.002
Karla,0.002
Lilian,0.002
Lindis,0.002
Lisbet,0.002
Mariana,0.002
Mildrid,0.002
Møyfri,0.002
Norah,0.002
Othelie,0.002
Renata,0.002
Senait,0.002
Sheila,0.002
Signy,0.002
Violeta,0.002
Zofia,0.002
Baard,0.002
Gudbrand,0.002
Noa,0.002
Vilhelm,0.002
Yosef,0.002
Agnar,0.001833333
Alvin,0.001833333
Arturas,0.001833333
Aryan,0.001833333
Bengt,0.001833333
Boris,0.001833333
Darius,0.001833333
Dejan,0.001833333
Donatas,0.001833333
Eystein,0.001833333
Eyvind,0.001833333
Flemming,0.001833333
Franciszek,0.001833333
Freddy,0.001833333
Frithjof,0.001833333
Georgios,0.001833333
Gjert,0.001833333
Gudmund,0.001833333
Guttorm,0.001833333
Jann,0.001833333
Jaroslaw,0.001833333
Kamal,0.001833333
Ketil,0.001833333
Klaus,0.001833333
Leiv,0.001833333
Lorentz,0.001833333
Maksymilian,0.001833333
Manuel,0.001833333
Mateo,0.001833333
Mathis,0.001833333
Norbert,0.001833333
Roberto,0.001833333
Roland,0.001833333
Solomon,0.001833333
Steve,0.001833333
Sylwester,0.001833333
Tellef,0.001833333
Timian,0.001833333
Torleiv,0.001833333
Waldemar,0.001833333
Walter,0.001833333
Aagot,0
Aashild,0
Aasta,0
Alfhild,0
Alvhild,0
Anbjør,0
Anett,0
Anlaug,0
Ann-Christin,0
Ann-Karin,0
Ann-Mari,0
Annabelle,0
Anne-Berit,0
Anne-Britt,0
Anne-Grete,0
Anne-Grethe,0
Anne-Kari,0
Anne-Karin,0
Anne-Kristin,0
Anne-Mari,0
Anne-Marit,0
Anne-Mette,0
Anni,0
Annlaug,0
Aria,0
Arna,0
Arnhild,0
Arya,0
Asbjør,0
Audhild,0
Audny,0
Azra,0
Beathe,0
Benthe,0
Bergljot,0
Bertha,0
Birgitta,0
Borgny,0
Bozena,0
Brith,0
Brynhild,0
Cathrin,0
Dagrun,0
Daiva,0
Danuta,0
Doris,0
Dorota,0
Edit,0
Edita,0
Edna,0
Egle,0
Ekaterina,0
Elbjør,0
Eldbjør,0
Eldrid,0
Elea,0
Eleah,0
Elfrid,0
Eliana,0
Ellie,0
Elna,0
Else-Marie,0
Elsie,0
Elzbieta,0
Emmeli,0
Emmeline,0
Freya,0
Galina,0
Grazyna,0
Gretha,0
Gudveig,0
Gun,0
Gunda,0
Gunnbjør,0
Gunnlaug,0
Gunnvor,0
Haldis,0
Halldis,0
Harriet,0
Hatice,0
Hild,0
Hjørdi,0
Hong,0
Inger-Johanne,0
Inger-Lise,0
Inger-Marie,0
Ingfrid,0
Inghild,0
Ingrida,0
Ingun,0
Iren,0
Irena,0
Iryna,0
Iwona,0
Jacqueline,0
Janet,0
Janniche,0
Jette,0
Joan,0
Jofrid,0
Jolanta,0
Judit,0
Jurgita,0
Kari-Anne,0
Kathe,0
Kathrin,0
Kerstin,0
Kjellaug,0
Kjellfrid,0
Kjellrun,0
Kristel,0
Krystyna,0
Lajla,0
Larisa,0
Leikny,0
Leona,0
Liana,0
Liss,0
Livia,0
Liz,0
Magda,0
Magna,0
Magni,0
Magny,0
Mai-Britt,0
Maj,0
Malak,0
Margareth,0
Margot,0
Margun,0
Margunn,0
Mari-Ann,0
Marry,0
Mary-Ann,0
Marzena,0
May-Britt,0
May-Liss,0
Målfri,0
Nellie,0
Norma,0
Nova,0
Oddbjør,0
Oddlaug,0
Oddny,0
Oddrun,0
Oddveig,0
Olava,0
Olena,0
Peggy,0
Phuong,0
Rana,0
Rasa,0
Reidunn,0
Renee,0
Rigmor,0
Rønnau,0
Safia,0
Saima,0
Sanja,0
Savannah,0
Sidsel,0
Sienna,0
Sigfrid,0
Sigrunn,0
Snefrid,0
Solbjør,0
Solgunn,0
Svetlana,0
Sylvi,0
Thanh,0
Thu,0
Torbjør,0
Torgunn,0
Torild,0
Torun,0
Trine-Lise,0
Ulla,0
Unn,0
Urszula,0
Vaida,0
Valborg,0
Venche,0
Venke,0
Wenke,0
Wigdis,0
Ågot,0
Åslaug,0
Aage,0
Adem,0
Aiden,0
Ailo,0
Aleksandr,0
Aleksandrs,0
Alv,0
Andrej,0
Andris,0
Andrius,0
Andrzej,0
Annar,0
Ansgar,0
Antoni,0
Arn,0
Arnulf,0
Arunas,0
Arvydas,0
Asmund,0
Audrius,0
Benny,0
Bertil,0
Bjørg,0
Bogdan,0
Boguslaw,0
Brynjulf,0
Børr,0
Caspian,0
Christen,0
Claes,0
Constantin,0
Dagfinn,0
Dainius,0
Dragan,0
Eddie,0
Edmund,0
Egidijus,0
Eigil,0
Eliah,0
Emilian,0
Emrik,0
Evald,0
Evaldas,0
Fernando,0
Frits,0
Fritz,0
Gediminas,0
Gert,0
Giedrius,0
Gintaras,0
Goran,0
Gunvald,0
Hallstein,0
Helmer,0
Henryk,0
Hermod,0
Holger,0
Ingolf,0
Ireneusz,0
Ivo,0
Jacek,0
Janis,0
Janusz,0
Jerzy,0
Jonn,0
Jozef,0
Jør,0
Kaare,0
Kaj,0
Kazimierz,0
Kestutis,0
Leszek,0
Marian,0
Mariusz,0
Matheo,0
Melvin,0
Milian,0
Mio,0
Miroslav,0
Miroslaw,0
Narve,0
Natan,0
Neo,0
Nerijus,0
Normann,0
Norvald,0
Oddgeir,0
Oddleif,0
Oddmund,0
Oddvin,0
Olivier,0
Osvald,0
Per-Arne,0
Per-Erik,0
Radoslaw,0
Ragnvald,0
Rainer,0
Ramunas,0
Rayan,0
Robertas,0
Rolandas,0
Rolv,0
Ronnie,0
Rudolf,0
Ryszard,0
Salah,0
Saleh,0
Saulius,0
Selmer,0
Sigfred,0
Sigvald,0
Silas,0
Slawomir,0
Stanislaw,0
Svein-Erik,0
Tadeusz,0
Ted,0
Thore,0
Thorleif,0
Tonny,0
Tor-Arne,0
Torodd,0
Tron,0
Tønne,0
Vaidas,0
Van,0
Varg,0
Villy,0
Vytautas,0
Widar,0
Wieslaw,0
Wiggo,0
Wilmer,0
Yngvar,0
Zbigniew,0
Zoran,0
Øistein,0
Ørnulf,0
